genre_ids,original_language,original_title,overview,popularity,poster_path,vote_average,title
"[12, 28, 53]",en,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,20.757,/39qkrjqMZs6utwNmihVImC3ghas.jpg,6.511,Live and Let Die
"[53, 878, 9648, 27]",en,Time Lapse,"Three friends discover a mysterious machine that takes pictures 24 hours into the future and conspire to use it for personal gain, until disturbing and dangerous images begin to develop.",6.453,/lfggWOEZ9pL34XKYisBTJ0vFnFS.jpg,6.51,Time Lapse
"[35, 18, 10751, 10402, 10749, 10770]",en,High School Musical 2,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?",16.577,/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg,6.51,High School Musical 2
"[18, 35, 10749]",en,The Sisterhood of the Traveling Pants,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.",13.874,/wNshlUT6IZEz2AF3iZrlb2mX0pR.jpg,6.5,The Sisterhood of the Traveling Pants
"[28, 35, 80]",en,Beverly Hills Cop II,"Axel Foley returns to the land of sunshine and palm trees to investigate the near-fatal shooting of police Captain Andrew Bogomil. With the help of Sgt. Taggart and Det. Rosewood, they soon uncover that the shooting is associated with a series of ""alphabet"" robberies masterminded by a heartless weapons kingpin—and the chase is on.",21.67,/egDakU8O5yUwpUJP9IMAUVtIDll.jpg,6.512,Beverly Hills Cop II
"[14, 10751, 35]",en,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",20.037,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,6.511,Mary Poppins Returns
"[10751, 12, 16, 35]",en,Madagascar: Escape 2 Africa,"Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.",47.918,/agRbLOHgN46TQO4YdKR462iR7To.jpg,6.509,Madagascar: Escape 2 Africa
"[14, 12, 35]",en,Ghostbusters: Frozen Empire,"When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age.",43.663,/e1J2oNzSBdou01sUvriVuoYp0pJ.jpg,6.5,Ghostbusters: Frozen Empire
"[53, 27]",en,The Neon Demon,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.",18.56,/d93h9dHIez9zRg4ooG6o1ZiQ776.jpg,6.508,The Neon Demon
[35],en,Bad Moms,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",18.757,/u9q10ljhkLj0tNCjlVqe3DCjoU4.jpg,6.5,Bad Moms
"[35, 10749]",en,It's Complicated,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life—just when she thought she had it all figured out.",14.652,/Act1ypvpDNVzWbceIktX6KmmNhh.jpg,6.5,It's Complicated
"[9648, 53, 18]",en,Joy Ride,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",14.911,/1LVGjf1QWgkNNPQssZtuT1GYKoP.jpg,6.5,Joy Ride
"[16, 35, 10751, 28]",en,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",27.722,/ovAxLGM0I9Dn2DIUuYhgvNVbwht.jpg,6.5,Mulan II
"[878, 28, 12, 53]",en,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,13.941,/gb7jgNamZeEcuzWNIVFEsjMLvg6.jpg,6.506,Star Trek: Generations
[27],en,Tarot,"When a group of friends recklessly violate the sacred rule of Tarot readings, they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",46.366,/gAEUXC37vl1SnM7PXsHTF23I2vq.jpg,6.5,Tarot
"[35, 10749]",en,The Money Pit,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",13.67,/bohhidIi1WWU5NNYF9l5wLQu3Ii.jpg,6.505,The Money Pit
"[35, 10749, 18]",en,Forgetting Sarah Marshall,"When actress Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend Brian suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful receptionist Rachel Jansen, Peter is shocked to see not only Aldous in Hawaii, but also Sarah.",20.913,/d4elOzyhNWVlxpG7BwigrumkFTe.jpg,6.5,Forgetting Sarah Marshall
"[35, 27, 28]",en,Renfield,"Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life — and maybe even redemption — when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",31.847,/p6yUjhvNGQpFZilKwOKbxQ1eHlo.jpg,6.5,Renfield
"[18, 12]",en,Arctic,"A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.",16.08,/dxRc0Y4IjSRLC2fYaguXQtJCI4e.jpg,6.5,Arctic
"[28, 53, 10752]",en,Act of Valor,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",17.7,/1Xcd5ci69pVXMPP02DU11Ffq0yY.jpg,6.504,Act of Valor
"[28, 80, 53]",en,2 Fast 2 Furious,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",6.389,/6nDZExrDKIXvSAghsFKVFRVJuSf.jpg,6.504,2 Fast 2 Furious
"[35, 10749]",en,A Rainy Day in New York,"Two young people arrive in New York to spend a weekend, but once they arrive they're met with bad weather and a series of adventures.",1.282,/z4A6mFOLTMZAhCSPRyrtzG0SPbd.jpg,6.5,A Rainy Day in New York
"[16, 12, 10751, 35]",en,The Pirates! In an Adventure with Scientists!,"The enthusiastic Pirate Captain, along with his rag-tag crew, sets out to beat his bitter rivals. The chaotic adventure takes them from exotic shores to Victorian London, and from a haplessly smitten scientist to a diabolical queen.",16.365,/bkLeXPDP6sramrTiF5W7TzUl4t0.jpg,6.5,The Pirates! In an Adventure with Scientists!
"[28, 12, 53]",en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",21.517,/8v2nPPLvhEVlfXu08UZ0djK31be.jpg,6.503,Cliffhanger
"[16, 12, 35, 10751]",en,Rio 2,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",35.453,/gVNTBrjxh2YRmQFjlaqrNbHVvrd.jpg,6.5,Rio 2
"[16, 10751]",en,The Lorax,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",52.872,/tePFnZFw5JvjwjQjaKkqDPNMLPU.jpg,6.5,The Lorax
"[18, 878, 27]",en,Flatliners,"Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life.",16.657,/AuajdrVpCcT1BYxg5rzxprTKWaX.jpg,6.5,Flatliners
"[27, 9648, 53]",en,The Taking of Deborah Logan,"What starts as a poignant medical documentary about Deborah Logan's descent into Alzheimer's disease and her daughter's struggles as caregiver degenerates into a maddening portrayal of dementia at its most frightening, as hair-raising events begin to plague the family and crew and an unspeakable malevolence threatens to tear the very fabric of sanity from them all.",29.489,/77i7EBUyQKOUiZeYQ5tWDGQb0AI.jpg,6.5,The Taking of Deborah Logan
"[35, 10749]",en,The Ugly Truth,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",23.285,/2rq96Ihbqb1eU3TEBVtgFlqbeX7.jpg,6.5,The Ugly Truth
"[18, 36, 10749]",en,The New World,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.,16.047,/dPyWMlQd54r3pK17GKG3iqjvNZ7.jpg,6.5,The New World
"[35, 80]",en,Analyze This,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.",17.117,/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,6.501,Analyze This
"[27, 12, 9648]",en,Scary Stories to Tell in the Dark,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",16.854,/uy0dNFbhRhHBLwpOGpcTw9UEwdX.jpg,6.5,Scary Stories to Tell in the Dark
"[10751, 14, 18, 12]",en,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts—Ira, Carol, Douglas, the Bull, Judith and Alexander—crown him as their king, play rumpus, build forts and discover secret hideaways.",17.419,/sDFV9VEjwTUWF1s5sjOllsb70jk.jpg,6.498,Where the Wild Things Are
"[12, 16, 28, 35, 10751]",en,Osmosis Jones,"A white blood cell policeman, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",19.303,/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,6.498,Osmosis Jones
"[35, 28, 14]",en,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",41.102,/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,6.497,Shazam! Fury of the Gods
"[35, 18, 10749]",en,Magic in the Moonlight,"Set in the 1920s French Riviera, a master magician is commissioned to try and expose a psychic as a fraud.",8.434,/mNYZUVDj4ORSPHWinmqJbXyuG6W.jpg,6.5,Magic in the Moonlight
"[18, 10749]",en,Flashdance,"Alex Owens, a young woman juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream.",19.945,/ziiy6ORt8BlxWFXskBChBMInvDA.jpg,6.5,Flashdance
